                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    180,                  1.164,                0.83685,                 1.1527,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00018995,             0.00018995,             0.00018995
                    181,                 1.1933,                0.84257,                 1.1602,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0001817,              0.0001817,              0.0001817
                    182,                  1.167,                0.83863,                 1.1542,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00017345,             0.00017345,             0.00017345
                    183,                 1.1651,                0.83016,                 1.1471,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0001652,              0.0001652,              0.0001652
                    184,                 1.1472,                0.82284,                 1.1494,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00015695,             0.00015695,             0.00015695
                    185,                 1.1769,                0.82338,                 1.1503,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0001487,              0.0001487,              0.0001487
                    186,                  1.148,                0.80485,                 1.1414,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00014044,             0.00014044,             0.00014044
                    187,                 1.1606,                0.82899,                 1.1539,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00013219,             0.00013219,             0.00013219
                    188,                  1.187,                0.84068,                 1.1504,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00012394,             0.00012394,             0.00012394
                    189,                 1.1549,                0.83217,                 1.1491,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00011569,             0.00011569,             0.00011569
                    190,                 1.1564,                0.84003,                 1.1481,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00010744,             0.00010744,             0.00010744
                    191,                 1.1782,                0.77934,                  1.187,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             9.9187e-05,             9.9187e-05,             9.9187e-05
                    192,                 1.1329,                0.77183,                 1.1685,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             9.0935e-05,             9.0935e-05,             9.0935e-05
                    193,                 1.0956,                0.75468,                 1.1436,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             8.2683e-05,             8.2683e-05,             8.2683e-05
                    194,                 1.0894,                 0.7573,                 1.1347,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             7.4432e-05,             7.4432e-05,             7.4432e-05
                    195,                 1.0678,                0.74617,                 1.1278,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              6.618e-05,              6.618e-05,              6.618e-05
                    196,                 1.0715,                0.74436,                 1.1169,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             5.7928e-05,             5.7928e-05,             5.7928e-05
                    197,                  1.065,                0.73714,                 1.1131,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    198,                 1.0888,                0.76607,                 1.1455,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             4.1425e-05,             4.1425e-05,             4.1425e-05
                    199,                 1.0477,                 0.7281,                 1.1142,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             3.3173e-05,             3.3173e-05,             3.3173e-05
                    200,                  1.074,                 0.7304,                 1.1254,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             2.4922e-05,             2.4922e-05,             2.4922e-05
